tmdbId,title,overview,cast,director
104385,Blood Bath (1976),The actors for a horror movie go out to dinner one evening with their director and tell horror stories to each other.,"Harve Presnell,Jack Somack,Curt Dawson",
459667,Circus Kane (2017),"A reclusive circus master invites a group of social media stars to his house of haunts. Anyone who can make it out before being scared into submission will earn $250,000 - but the stars soon learn they are not only competing for money, but also fighting for their lives.","Jonathan Lipnicki,Tim Abell,Richard Moll",Christopher Ray
34593,Monster on the Campus (1958),"A college paleontology professor acquires a newly discovered specimen of a coelecanth, but while examining it, he is accidentally exposed to its blood, and finds himself periodically turning into a murderous Neanderthal man.","Arthur Franz,Joanna Moore,Judson Pratt",Jack Arnold
72444,Human Experiments (1979),A demented prison doctor performs gruesome shock therapy experiments on inmates.,"Linda Haynes,Geoffrey Lewis,Ellen Travolta",
57961,Slashers (2001),"Japan's number one extreme reality show is having it's first all-American special! Six lucky contestants, chosen from thousands of applicants, will have the chance to win millions of dollars, and all they have to do is stay alive!","Sarah Joslyn Crowder,Tony Curtis Blondell,Kieran Keller",
429518,Prank (2014),Three dead teenage boys come alive for one night to take revenge on the bullies who killed them thirty years ago.,"Benson Jack Anthony,Jesse Hyde,Karl Beattie",
30652,Out of the Dark (1988),A deranged killer wearing a clown mask begins preying on a group of young women working at a phone-sex company.,"Cameron Dye,Karen Black,Bud Cort",Michael Schroeder
28109,100 Tears (2007),"After being accused of crimes he did not commit, a lonely circus performer exacts his revenge on those who unjustly condemned him. The act sparks something inside of him which he cannot stop and now, years later, his inner-demons have truly surfaced. Part urban legend, part tabloid sensationalism... he is now an unstoppable murderous juggernaut, fueled only by hate.","Raine Brown,Joe Davison,Georgia Chris",Marcus Koch
403964,ClownTown (2016),Whilst on their way to a concert four friends get sidetracked and stranded in a seemingly abandoned town and whilst looking for help find themselves stalked and terrorised by a gang of violent clown dressed psychopaths who will stop at nothing ensnaring them into their sinister blood thirsty games.,"Brian Nagel,Andrew Staton,Katie Keene",Tom Nagel
370381,Bullets for the Dead (2015),"A hardened bounty hunter, a gang of outlaws in his trust and a preacher are forced to work together and battle their way across the old west of the 1870s when the zombie apocalypse begins.","Christopher Sommers,Emma Randall,Hugh Parker",
27174,The Redsin Tower (2006),"A teen girl's psychotic ex-boyfriend follows her friends to Redsin Tower, where a night of partying quickly becomes a fight for their very lives.","Bethany Newell,Perry Tiberio,Jessica Kennedy",Fred Vogel
77884,Silver Bullets (2011),An actress and her filmmaker boyfriend experience turbulence in their relationship when she accepts a role in a werewolf film.,"Kate Lyn Sheil,Ti West,Amy Seimetz",
86599,The Wild Man of the Navidad (2008),"Based on the recently acquired journals of Texan Dale S. Rogers, this vintage horror tale debunks history books to tell the veracious, harrowing story of a rural Texas community whose residents were terrified for years by a mysterious creature inhabiting the nearby woods.",,
399057,The Killing of a Sacred Deer (2017),"Dr. Steven Murphy is a renowned cardiovascular surgeon who presides over a spotless household with his wife and two children. Lurking at the margins of his idyllic suburban existence is Martin, a fatherless teen who insinuates himself into the doctor's life in gradually unsettling ways.","Colin Farrell,Nicole Kidman,Barry Keoghan",
54606,In Search of Lovecraft (2008),"While shooting a Halloween news story on horror writer H.P. Lovecraft, reporter Rebecca Marsh discovers that the ""fiction"" Lovecraft wrote is actually true and the creatures and cults described in his writings really exist.","Larry Laverty,Rachael Robbins,Bonnie Steiger",David J. Hohl
173863,Absurd Encounter with Fear (1967),A man approaches a woman in a field.,"Jack Fisk,Peggy Lynch",David Lynch
60950,Scream of the Banshee (2011),"An archeology professor unearths a dangerous artifact, unwittingly releasing a creature that is able to kill with the power of its bone-splitting scream.","Lance Henriksen,Lauren Holly,Edrick Browne",Steven C. Miller
393821,Dab6e (2015),"A cardiologist tries to pinpoint the cause of her mother's sudden death as her sister, who witnessed it, claims malevolent demons are at play.","ElÃ§in AtamgÃ¼Ã§,Ã–mer Duran,Nilay GÃ¶k",
28223,Creepozoids (1987),"The year is 1998, six years after the nuke wars reduced the world to rubble and a few bands of wandering survivors. One of these groups stumbles into an abandoned government research facility, where they were working on making the body capable of creating its own amino acids, thus obviating the need for food. They are then attacked by one of the leftover experiments and begin experiencing an attrition problem.","Linnea Quigley,Ken Abraham,Michael Aranda",
435702,Z-Office (2017),,"Nikolai Will,Alexandra Schiller,Klaus Thiel-Klenner",Douglas Stahl
89386,Poor Albert and Little Annie (1972),Albert tried to kill his rich snobby mother once. Then he was institutionalized. Now he's escaped. Albert is after his mother again. And he will torture and kill anything that lays in the way...,"Zooey Hall,Geri Reischl,Joanne Moore Jordan",Paul Leder
68964,Hide and Go Shriek (1988),"A group of teenagers spend the night in a furniture shop for a graduation party. When one of them talks her boyfriend into a game of hide-and-seek, a psycho killer starts hunting them down one by one.","Bunky Jones,Brittain Frye,Annette Sinclair",Skip Schoolnik
64113,Baby Shower (2011),"Four women who used to be classmates, reunite years after for a Baby Shower party, in which several murders will unfold.","Ingrid Isensee,Patricia LÃ³pez,Claudia Burr",
39898,Torched (2003),"Deanna, a young, pretty and upwardly mobile nurse is about to face the most difficult challenge of her life...Deciding whether five men should live or die. In a moment which would change her life forever, Deanna is brutally raped, but the pain she suffered is nothing compared to that which her five suspects are about to endure. One by one, Deanna avenges her rape. Do the men deserve the punishment she inflicts upon them, or the death they will soon desire? Only Deanna will decide who will survive and who gets Torched.","Michelle Boback,Tamara Pender,Danielle Lomas",Ryan Nicholson
401139,The Killer in the House (2016),Riley and her friends head to a remote cabin in the woods to study for finals. But they soon find their own lives will be put to the test by a killer in the house. Dark pasts come to light and friendships are questioned as the battle for survival turns bloody.,"Alyssa Accardo,Chase Andersen,Christina Cappelli",
77127,The Tapes (2011),"Fame-hungry Gemma asks her boyfriend Danny and his media student mate Nathan to film her Big Brother audition. They hear about a sex party and change course, but soon wish they hadn't as the party goers turn out to be devil worshippers.","Jason Maza,Arnold Oceng,Natasha Sparkes",Lee Alliston
408268,We Are Not Alone (2016),"A family, Mateo, Monica and eight year old Sofia, move into a house on the outskirts of Lima. From the first night, the girl is haunted by a terrifying being. These harassments become every time more violent and disturbing, and soon enough will require the presence of a priest, who will try to help without imagining the consequences.","Fiorella Diaz,Marco Zunino,Zoe ArÃ©valo",
416530,Slasher.com (2017),"After meeting online, Jack and Kristy go on a weekend getaway to the woodlands of rural Missouri. While discovering each other, they soon learn of the terrorizing horrors that the forest has in store.","Jewel Shepard,R.A. Mihailoff,Ben Kaplan",
21623,Beneath (2007),"Christy (Zehetner) returns to her hometown years after a car accident that disfigured her older sister. Haunted by the accident in which she was the driver, she learns that her worst nightmares have either come true ... or are about to.","Nora Zehetner,Brenna O'Brien,Carly Pope",
117055,Carl (2012),A psychological horror/thriller depicting a backwoods family with a dark secret.,"Robert Pralgo,Cheri Christian,Matthew Cornwell",Greg Daniel
114635,The Helpers (2012),"Seven friends from Sacramento, California head out on a documented road trip to Las Vegas. Their trip takes a very unexpected turn for the worse when their back tires mysteriously blow out. A couple miles down the road, they find a little gas station Diner/Motel, run by the most friendly, polite and ""helpful"" people. It appears that their problems are solved, but boy are they wrong! When convinced by ""The Helpers"" to stay overnight, the friends all wake up in their rooms to a new kind of gruesome and bloody terror!","Kristen Quintrall,Denyce Lawton,JoJo Wright",
323079,The Basement (2011),"Five teenagers frantically run for refuge down into a basement. They barricade themselves inside as they are being hunted down by an insane killer upstairs.  The killerâ€™s motive is unknown and the teenagers question why this is happening to them. With the killer holding vigil at the basement door, the teenagers soon realize theyâ€™re trapped, as the only way out is the very same way they got in. As events unfold, questions of their own sanity come to light and reality becomes distorted.",Michael Luckett,Martin-AndrÃ© Young
85646,Entrance (2012),"ENTRANCE is about the limits of our perception, how the things lurking on the periphery of our lives can lead to horrific conclusions; about how she fell out of love with the city, but it wouldn't let her go.","Suziey Block,Karen Gorham,Karen Baird",Dallas Richard Hallam
40037,Evil Dead Trap (1988),"Nami hosts a late night home video program. She receives a tape which appears to be a real snuff film. She and her crew investigate the location where she meets a man looking for his brother who warns her to stay away. As she gets closer to the truth, she and her friends are subjected to a brutal nightmare.","Miyuki Ono,YÅ«ji Honma,Hitomi Kobayashi",Toshiharu Ikeda
62982,The Parson's Widow (1920),"A young man is elected by a small village to be its parson. As part of his duties, he is required to marry the widow of the parson before him. This poses two problems--first, the widow is old enough to be his grandmother, and second, he is already engaged to another woman.","Hildur Carlberg,Einar RÃ¶d,Greta Almroth",Carl Theodor Dreyer
385309,Kill or Be Killed (2016),"In the autumn of 1900, outlaw Claude Barbee puts his 'retirement plan' in action, attempting to lead his train-robbing gang across Texas to recover a cash stash hidden after a botched railroad heist.","Justin Meeks,Paul McCarthy-Boyington,Gregory Kelly",
86101,The Sleeper (2012),"It's 1981 and the girls of Alpha Gamma Theta sorority are having a party. As the new pledges arrive, so does an uninvited guest. Little do the sisters know someone is watching them in the shadows. As the girls shower, study, eat and sleep the stalker studies the girls. One by one he finds the girls at their most vulnerable and murders them. The police hunt for the missing girls and their killer, but will they find them in time? Or will the girls be forced to fight for their lives..","Brittany Belland,Riana Ballo,Jessica Cameron",
422471,Pitchfork (2016),A group of friends return home with a friend to help him share a secret only to learn that sometimes older secrets are even more deadly.,"Daniel Wilkinson,Brian Raetz,Lindsey Dresbach",
77812,The Hike (2011),"Kate returns from war and goes on a camping trip with her friends. They come across strange people living off the land and befriend a group of rock climbers. After their friend goes missing, the women team up with the climbers to survive their hike.","Zara Phythian,Tamer Hassan,Barbara Nedeljakova",
86008,Long Dream (2000),"Strange things lurk in dreams. For Mukoda Tetsurou and the doctors tending to him, things have begun to get stranger as Mukoda begins having longer and longer dreams every night. Can one dream infinity in the span of a night?","Eriko Hatsune,Masami Horiuchi,ShÃ»ji Kashiwabara",
83866,Dark Age (1987),"In the Australian outback, a park ranger and two local guides set out to track down a giant crocodile that has been killing and eating the local populace..","John Jarratt,Nikki Coghill,Max Phipps",Arch Nicholson
30670,Humongous (1982),"The monstrous offspring of a violent crime grows up in seclusion on a remote island, where a boat-full of hapless teens have shipwrecked, unaware of what's lurking in the woods.","Janet Julian,David Wallace,John Wildman",Paul Lynch
419315,Anomalous (2016),A young schizophrenic who felt threatened by a presence he was unable to define turns up gruesomely dead in his bathtub,"LluÃ­s Homar,Christy Escobar,Edgar Fox",
310707,The Dooms Chapel Horror (2016),"Kyle Cole returns home to the town of Kaler Mills. He hasn't been back in 10 years since the people of the town turned on him believing that he was responsible for his brothers death. His brother, Ryan Cole, was the beloved ""fair haired boy"" of Kaler Mills. Loved by all, hated by none. After his death in a tragic farm accident a video was released that made it seem that Kyle could have prevented his brothers death. Now, armed with a documentary crew, Kyle has returned to face his demons. But he forgot about one of them... This is an 80's style creature feature with a modern twist. Made with practical effects and classic stop motion monster techniques, The Dooms Chapel Horror will keep you on the edge of your seat to the very end.","Bill Oberst Jr.,Austin Madding,Abby Murphy",John William Holt
333960,My Pure Joy (2011),"On the outside Adam appears to be a normal teenager, but underneath...his mind has been so rotted by trauma from his past and the gory films he watches, that he has blurred the lines between reality and pretend! This prompts Adam to start killing people in similar ways to films he watches, making sure to put his own little spin on it.","Alexei Ryan,Cory Jacob,Lisa Frantz",
88118,Sella Turcica (2010),A paralyzed soldier returns from war to his family in worse shape than anyone at home could imagine.,"Camille Keaton,Damien A. Maruscak,Jade Risser",Fred Vogel
17214,Films to Keep You Awake: To Let (2006),"Mario and Clara, his pregnant girlfriend, try to find a new apartment to settle in as soon as possible, so they go to visit one in a distant neighborhood that seems abandoned. Once there, things are not as they expected.","Macarena GÃ³mez,AdriÃ  Collado,Nuria GonzÃ¡lez",
345149,Another Yeti a Love Story: Life on the Streets (2017),"After moving to Los Angeles to start anew, Adam, an out of the closet single father of a yeti baby, is dragged into the underground sex trade when his child is kidnapped; Now with the help of his two new friends, a heroin-addicted yeti prostitute and a sexy stripper, they must fight the forces of evil to save the world.","Adam Malamut,Dave Zakheim,Michael Price",
34685,Cut (2010),"Five friends return from a cocktail party to a cottage deep inside the English woods of the Peak District. Having brushed off the notion of urban legends as rubbish, never occurring in reality, our protagonist's slowly find themselves weaving through their very own horror story.","Deborah Burns,Dominic Burns,Zach Galligan",
127946,Tenderness of the Wolves (1973),"A German serial killer preys on boys and young men during the so-called years of crisis between the wars. Based on the true story of Fritz Haarmann, aka the Butcher of Hanover and the Vampire of Hanover.","Kurt Raab,Jeff Roden,Margit Carstensen",Ulli Lommel
79975,Shrunken Heads (1994),Three teens killed by a local crime boss return for revenge after a witch doctor revives them through voodoo magic.,"Leigh-Allyn Baker,Julius Harris,Meg Foster",Richard Elfman
254712,Dabbe: Cin ??arpmasi (2013),"Preparing for her wedding, KÃ¼bra gets possessed by unknown livings. To cure KÃ¼bra, a psychiatrist, Ebru, gets on way. Ebru is also an old friend of KÃ¼bra. Ebru would work together with an exorcist to save KÃ¼bra. Just when things seemed to be going well, everything start going horribly wrong.","Irmak Ã–rnek,A. Murat Ã–zgen,Cansu Kurgun",
133666,D@bbe 2 (2009),"Internet network has spread into every home Dabbe, under the command of electromagnetic systems all over the world with demons and shadow assets were seized.","Sefa Zengin,Deniz OlgaÃ§,Ä°ncinur DaÅŸdemir",
412762,Happy Hunting (2017),An alcoholic drifter must battle withdrawal and psychotic rednecks after he becomes the target of a deranged sporting event.,"Martin Dingle Wall,Ken Lally,Kenny Wormald",
453289,The Rizen (2017),"The year is 1955. NATO and the Allied Forces have been conducting secret, occult experiments in a bid to win the Arms Race. Now, they have finally succeeded but what the Army has unleashed threatens to tear our world apart. One woman must lead the only survivors past horrors that the military has no way to control - and fight to close what should never have been opened.","Sally Phillips,Julian Rhind-Tutt,Tom Goodman-Hill",
21151,My Best Friend Is a Vampire (1987),A teenager's best friend delivers groceries to a mansion and is bitten by its vampire mistress.,"Robert Sean Leonard,Leeanne Locken,Cheryl Pollak",Jimmy Huston
452947,Lake Alice (2017),The Thomas family goes out to their forest cabin to celebrate Christmas together with their daughter and her boyfriend. But their first festive period together may be their lastâ€¦,"Brando Eaton,Michael Shamus Wiles,Peter O'Brien",Ben Milliken
393345,Cult of Chucky (2017),"Confined to an asylum for the criminally insane, Nica Pierce is convinced that she, not Chucky, murdered her entire family. But when the psychiatrist introduces a new therapeutic ""Good Guy"" doll with a familiar face, a string of new, grisly deaths leads Nica to wonder if she isn't crazy after all.","Fiona Dourif,Brad Dourif,Alex Vincent",
436775,Clowntergeist (2016),"Emma, a college student with a crippling fear of clowns, must come face to face with her worst fear when an evil spirit in the body of a clown is summoned terrorizing the town she calls home.","Brittany Belland,Monica Baker,Burt Culver",
53186,Morgiana (1972),"Jealous of her vapidly ""good"" sister's popularity, poisonous Viktoria doses pretty Klara's tea with a slow-acting fatal substance. As the latter grows hysterically weak, the former finds success increasingly compromised by guilt, blackmail, and the pesky need to kill others lest she be exposed.","Iva JanÅ¾urovÃ¡,Josef AbrhÃ¡m,Nina DivÃ­Å¡kovÃ¡",
28594,The Rats (2002),A clan of evil rats overtakes a Manhattan department store and threatens to overrun the city.,"MÃ¤dchen Amick,Vincent Spano,Shawn Michael Howard",John Lafia
289021,Sounds Like (2006),"Deeply affected by a personal tragedy, an office drone comes to realize his sense of hearing has taken on extraordinary capabilities that could drive him insane.","Chris Bauer,Laura Margolis,Nicholas Elia",
419479,The Babysitter (2017),"When Cole stays up past his bedtime, he discovers that his hot babysitter is part of a Satanic cult that will stop at nothing to keep him quiet.","Judah Lewis,Samara Weaving,Robbie Amell",McG
477069,Date of the Dead (2017),"A dark comedy horror anthology that showcases three different types of horror genres: home invasion, slasher, and the main course, zombies.","Andy Gonzalez,Shelby Athouguia,Nicholas Ryan Izzo",Grant Nelson
343674,Gerald's Game (2017),"When her husband's sex game goes wrong, Jessie (who is handcuffed to a bed in a remote lake house) faces warped visions, dark secrets and a dire choice.","Carla Gugino,Bruce Greenwood,Henry Thomas",
405809,Dark Forest (2015),A weekend camping trip turns into a fight for survival.,"Stefanie Austin,Genevieve DeGraves,Jalin Desloges",Roger Boyer
323271,Unsullied (2015),"When car trouble strands track star Reagan Farrow in the Florida boondocks, she accepts an offer of help from a pair of charming strangers only to find herself trapped in a brutal backwoods nightmare. Held captive in an isolated cabin, Reagan manages to escape and take refuge in the forest. Relentlessly pursued by the savage sociopaths who kidnapped her, Reagan will need all of her inner strength and resourcefulness in order to survive in this gripping thriller.","Rusty Joiner,Murray Gray,James Gaudioso",Simeon Rice
213224,Cannibal Diner (2012),A group of models find themselves trapped in a factory inhabited by a cannibalistic degenerated family.,"Alexandra Lesch,Kristiana Rohder,Lara Baum",Frank W. Montag
148644,Decay (2012),Decay follows several students that discover that the maintenance crew of the Large Hadron Collider have been transformed into zombies after the particle accelerator malfunctions. The students must try to evade the zombies while running through CERN's maintenance tunnels.,"ZoÃ« Hatherell,Tom Procter,Stewart Martin-Haugh",Luke Thompson
63777,Hellbound (1994),"Two Chicago police officers are sent to investigate the brutal murder of a rabbi. As the investigation begins, Shatter and Jackson are summoned to Israel for questioning. Upon arrival they realize that they are, in fact, pursuing a supernatural being.","Chuck Norris,Calvin Levels,Christopher Neame",Aaron Norris
160697,Tasmanian Devils (2013),"Tasmanian Devil Synopsis: Danica McKellar (â€œThe Wonder Years,â€ â€œThe West Wingâ€) and Olympic speed skating champion Apolo Ohno take on a deadly mythical beast in the new Syfy Saturday Original Movie â€œTasmanian Devil.â€","Danica McKellar,Rekha Sharma,Julia Sarah Stone",Zach Lipovsky
52202,Giant from the Unknown (1958),"A series of grisly murders plague a small mountain community and the sheriff suspects a local scientist whom he dislikes.  Together with a former professor and the professor's pretty daughter, the scientist sets about solving the crimes and discovers the killer is an oversized 16th century conquistador, resurrected by a lightning bolt from his mountain grave.","Ed Kemmer,Sally Fraser,Morris Ankrum",Richard E. Cunha
125138,Satan's Mistress (1982),"A woman in an unhappy marriage finds sexual fulfillment in her relationship with a ghostly, speechless presence who, obviously, doesn't quite say who he is.","Britt Ekland,Lana Wood,Kabir Bedi",
257206,Time of Her Life (2006),"Two ghosts, separated by time, who have roamed the grounds of a historic English mansion, searching for each other are brought together by Ally (LAURA PENNEYCARD), a photography student who is experiencing dreams she can't explain and Emmett (GEOFF SHAW), the son of a wealthy industrialist. Emmett befriends Ally and together they unravel the truth behind the disappearance of his long lost love, Catherine a beautiful servant girl. However, Ally must first overcome her fears of his ghostly appearance before she can help Emmett find Catherine and reunite their love. Shot in the beautiful location of Hylands House, this lavish drama with a supernatural theme, leads you through past and present in a series of spine-chilling nightmares, ghostly appearances and suspenseful chase sequences, which moves into a beautiful romance tale, drawing on all your senses from the outset.","Laura Penneycard,Geoff Shaw,Colin Bower",
219001,Freak (1999),"Behold the ultimate face of horror â€¦ like you've never seen it before! (And man, is it ugly!) After a 25-year incarceration, a hideously maimed, homicidal maniac has just busted out of a maximum-security asylum for the criminally insane, and now the surrounding countryside is about to become, well, a lot less bucolic. If looks could kill, this guy has cornered the market. Looks like a case of a little too much nip and tuck. â€¦","Travis Patton,Amy Paliganoff,Andrea Johnson",Tyler Tharpe
39858,Entrails of a Beautiful Woman (1986),A nurse investigates a sex trafficking ring after a woman commits suicide in her office.,"Megumi Ozawa,Seira Kitagawa,Ken Yoshizawa",
61909,Head of the Family (1996),"The ""head"" of the family is literally that--a giant head on a tiny body, who psychically controls the rest of his even weirder family.","Blake Adams,Jacqueline Lovell,Alexandra Quinn",
177838,Ooga Booga (2013),"Revenge is served on a spear when dirty cops brutally murder Devin, an innocent African-American med student. Devin's soul is magically transferred into the body of an action figure named Ooga Booga. Armed only with his tribal weapon and the help of his old girlfriend, Donna, Ooga Booga takes to the streets and trailer parks to find the men who stole his bright future away from him. The bodies begin to pile up as Ooga Booga slices and dices his way through crooked cops, meth heads and demented city officials in order to clear his name.","Karen Black,Stacy Keach,Ciarra Carter",
394830,The Crucifixion (2017),"When a priest is jailed for the murder of a nun on whom he was performing an exorcism, an investigative journalist strives to determine whether he in fact murdered a mentally ill person, or if he lost the battle with a demonic presence.","Sophie Cookson,Corneliu Ulici,Ada Lupu",Xavier Gens
450829,Redwood (2017),"A couple hiking out in the woods, disturb a nest of vampires.","Nicholas Brendon,Mike Beckingham,Muzz Khan",
32292,Guinea Pig 5: Mermaid in the Manhole (1988),An artist finds and rescues a mermaid with bleeding sores and uses what oozes from her sores to paint her portrait.,"Shigeru Saiki,Mari Somei,Go Riju",Hideshi Hino
69860,Guinea Pig 3: He Never Dies (1986),"A man gets depressed because his girlfriend has dumped him for a friend. He tries to attempt suicide but to no avail, so he decides to scare the guy that stole his girl, by throwing his own guts at him.","Shinsuke Araki,Ivu,Masahiro SatÃ´",
36232,Guinea Pig: Android of Notre Dame (1989),"A dwarf scientist has his dreams frustrated when his sister becomes seriously ill. Determined to find a way to preserve the essence of his sister after the death, the scientist begins to use humans as guinea pigs in a bizarre experiment.","Toshihiko Hino,Mio Takaki,Tomorowo Taguchi",
28596,Silent But Deadly (2010),"Thomas Capper is an unconventional and mysterious serial killer who takes aim at a Hollywood film set, by unleashing his own brand of retribution on the cast and crew.","Jason Mewes,William Sadler,Kim Poirier",Stephen Scott
68627,Even the Wind Is Afraid (1968),"A group of college students, led by Claudia, decide to investigate a local tower that has figured prominently in disturbing reoccurring dreams Claudia has been having. They are suspended from school for their antics, but Claudia learns from one of the female staff members that the person in the dream is a student who killed herself years before and that the headmistress has seen her ghost.","Marga LÃ³pez,Maricruz Olivier,Alicia Bonet",
39986,Horrors of Malformed Men (1969),"Hirosuke, a medical student with almost no recollection of his past, is trapped in an asylum, despite being perfectly sane. After escaping from the loony bin, and being framed for the murder of a circus girl, he spots the photo of a recently deceased man, Genzaburo Komoda, to whom he bears an uncanny resemblance. By pretending to have been resurrected, Hirosuke assumes the dead man's identity, fooling everyone, including Komoda's widow and mistress. Whilst at the Komoda household, Hirosuke recalls memories that convince him to travel to a nearby island, home of Jogoro, the web-fingered father of Genzaburo. Whilst on the island, Hirosuke not only discovers Jogoro's plans to build his 'ideal community' (by transforming perfectly normal humans into hideous freaks), but also the awful truth behind his own identity.","Teruo Yoshida,Yukie Kagawa,Teruko Yumi",
158481,Ghost of Hanging in Utsunomiya (1956),"Ryutaro is a spy employed by the shogun Tokugawa Iemitsu, who is the target of assassination attempts that aim to hand power over to his younger brother Tadanaga. Before learning of these plots, Ryutaro discovers himself in a predicament of his own when he rushes to the defence of a local girl who is caught between her boyfriend and a greedy businessman. The situation results in many violent one-on-one skirmishes between Ryutaro and the businessmanâ€™s many samurai defendants, one of whom enigmatically refuses to reveal his face or use more than just the one hand. Before long, Ryutaroâ€™s top priority is not protecting Iemitsu as it should be, but rather unearthing the true identity of the mystery samurai.","Hiroshi Ogasawara,Akemi Tsukushi,TetsurÅ Tamba",Nobuo Nakagawa
198292,Murder Collection V.1 (2009),An anonymous web presenter offers up a collection of death themed segments presented in a shockumentary style a la Faces of Death.,"Daniel V. Klein,Damien A. Maruscak,Sonny L. Shannon",
201024,Children of Sorrow (2012),"Simon Leach is a very, very sick man. Thriving on despair, pain, and panic, he unites a group of broken and desperate people in the middle of the desert. He showers them with the love and affection theyâ€™re so desperate for, but Simon has a much greater plan for his followers.","Bill Oberst Jr.,Hannah Levien,Whitney Nielsen",
41560,Soft for Digging (2001),A man wanders into the woods in search of his cat and witnesses a murder,"Edmond Mercier,Sarah Ingerson,Kate Petty",
29559,Murder-Set-Pieces (2004),"Set against Sin City, Las Vegas, ""Murder-Set-Pieces"" tells the story of a fashion photographer whose vocation is murder - a voyeuristic nightmare of blood, sex and brutality.","Sven Garrett,Tony Todd,Cerina Vincent",
427800,Capture Kill Release (2016),"A couple plots to murder a random stranger just for the thrill of it, but things turn ugly when one of them decides not to go through with it.","Jennifer Fraser,Farhang Ghajar,Jon Gates",Brian Allan Stewart
92702,The Strangeness (1985),"A group of explorers surveying an abandoned goldmine are trapped in a cave in, and find themselves at the mercy of a slimy, mysterious creature.","Dan Lunham,Terri Berland,Mark Sawicki",
433808,The Ritual (2017),"A group of college friends reunite for a trip to the forest, but encounter a menacing presence in the woods that's stalking them.","Rafe Spall,Arsher Ali,Robert James-Collier",David Bruckner
152578,The Hunt (2011),"An undercover reporter is commissioned to write a story about a series of gruesome murders. His investigation leads him to a secret society of wealthy businessman who hunt humans for money. Caught in a spiral of violence, he is forced to participate in the game until he discovers that he has become the hunted.","Clara Vallet,Jellali Mouina,Sarah Lucide",
422761,Nocturne (2017),A girl running from her past is forced to confront her future when her friends perform an impromptu seance. Dirty secrets are revealed and an uninvited guest joins the party.,"Clare Niederpruem,Hailey Nebeker,Colton Tran",
441647,The Sound (2017),"A writer who studies the paranormal believes that low frequency tactile sound is the cause for reported ghost sightings in an abandoned subway station. In an attempt to debunk the sightings, she breaks into the station to record evidence.","Rose McGowan,Christopher Lloyd,Michael Eklund",
452571,Land of Smiles (2017),A young backpacker is lured through the third world paradise of Thailand searching for her kidnapped best friend and unknowingly she becomes the object of a sociopath's obsession.,"Alexandra Turshen,Caitlin Stryker,Bradley Stryker",
452997,Panteon Woods (2015),"Riley, a cryptozoology fanatic, and her Sister Rebecca want to increase the popularity of their conspiracy channel. They decide to hire a local controversial hunter to aid them in the search of a supposed werewolf roaming the forest of their little town. They find the secret of the Panteon Woods but never return.","Heather Jane Farr,Nixon Vicci,Joe DeBartolo",
421987,Occupants (2015),A documentarian named Annie has roped her husband into a project that involves setting up cameras throughout their house. Complications arise when the cameras start showing that same couple in an alternate universe.,"Briana White,Michael Pugliese,Robert Picardo",Russ Emanuel
354125,Cold Moon (2016),"Cold Moon takes place in tiny Babylon, Fla., where the granddaughter of Clarkâ€™s character is murdered by a mysterious assailant, her body sunk into the black waters of the Styx River â€” the river where her parents disappeared from their boat a decade earlier. Suspicion falls on a duplicitous banker and his wealthy father, played by Stewart and Lloyd.","Candy Clark,Josh Stewart,Robbie Kay",
480948,American Gothic (2017),A quiet couple. An isolated farmhouse. A pair of desperate fugitives. Everything breaks under pressure...,"Ned Luke,Rochelle Bostrom,Dina Engel",Stuart Connelly
52196,The Monolith Monsters (1957),Rocks from a meteor which grow when in contact with water threaten a sleepy Southwestern desert community.,"Grant Williams,Lola Albright,Les Tremayne",John Sherwood
413857,Tragedy Girls (2017),"McKayla and Sadie, two death-obsessed teenage girls, use their online show about real-life tragedies to send their small Midwestern town into a frenzy and cement their legacy as modern horror legends.","Brianna Hildebrand,Alexandra Shipp,Jack Quaid",
445040,My Friend Dahmer (2017),"Jeffrey Dahmer struggles with a difficult family life as a young boy. During his teenage years he slowly transforms, edging closer to the serial killer he was to become.","Ross Lynch,Alex Wolff,Anne Heche",
340249,The Man in the Shadows (2017),"A newlywed photographer is stalked by a dark man in a brimmed hat who followers her from her nightmares. Sanity slipping, she meets a mysterious man claiming to know the shocking secrets of the Hat Man.","Sarah Jurgens,Alison Louder,Rebecca Amzallag",Joshua Fraiman
416079,1974: La posesi??n de Altair (2016),"A newlywed couple disappeared in 1974, their 8mm tapes reveal one of the most horrifying events in Mexican history.","Diana Bovio,Rolando Breme,Guillermo Callahan",
479709,Get My Gun (2017),"After an assault leaves Amanda pregnant and out of a job, she finds herself on the verge of motherhood and the target of a psychotic stalker who will stop at nothing to get their hands on the unborn child.","Kate Hoffman,Rosanne Rubino,William Jousset",Brian Darwas
460829,Clementina,A woman is in shock at the loss of her baby after being ferociously beaten by her husband. Clementinaâ€™s trauma causes her to see ghosts.,"Emiliano Carrazzone,Cecilia Cartasegna,Susana Varela",
441701,Veronica (2017),"Madrid, June 1991. After celebrating a session of Ouija with her friends, VerÃ³nica is besieged by dangerous supernatural presences that threaten to harm her entire family.","Sandra Escacena,Bruna GonzÃ¡lez,Claudia Placer",
455595,Residue (2017),A private investigator reads a book of sinister origins and unknowingly puts his daughter and himself in a fight for their lives...and their eternal souls.,"Costas Mandylor,James Clayton,Taylor Hickson",
